from,to
gene_57,gene_103
gene_57,gene_104
gene_57,gene_105
gene_57,gene_106
gene_57,gene_107
gene_57,gene_108
gene_57,gene_109
gene_57,gene_110
gene_57,gene_111
gene_57,gene_112
gene_57,gene_113
gene_57,gene_114
gene_57,gene_115
gene_57,gene_116
gene_57,gene_117
gene_57,gene_118
gene_57,gene_119
gene_57,gene_120
gene_57,gene_121
gene_57,gene_122
gene_57,gene_123
gene_57,gene_124
gene_57,gene_125
gene_57,gene_126
gene_57,gene_127
gene_57,gene_128
gene_57,gene_129
gene_57,gene_130
gene_57,gene_131
gene_57,gene_132
gene_57,gene_133
gene_57,gene_134
gene_57,gene_135
gene_57,gene_136
gene_57,gene_137
gene_57,gene_138
gene_57,gene_139
gene_57,gene_140
gene_57,gene_141
gene_57,gene_142
gene_57,gene_143
gene_57,gene_144
gene_57,gene_145
gene_57,gene_146
gene_57,gene_147
gene_57,gene_148
gene_57,gene_149
gene_57,gene_150
gene_57,gene_151
gene_57,gene_152
gene_57,gene_153
gene_57,gene_154
gene_57,gene_155
gene_57,gene_156
gene_57,gene_157
gene_57,gene_158
gene_57,gene_159
gene_57,gene_160
gene_57,gene_161
gene_57,gene_162
gene_57,gene_163
gene_57,gene_164
gene_57,gene_165
gene_57,gene_166
gene_57,gene_167
gene_57,gene_168
gene_57,gene_169
gene_57,gene_170
gene_57,gene_171
gene_57,gene_172
gene_57,gene_173
gene_57,gene_174
gene_57,gene_175
gene_57,gene_176
gene_57,gene_177
gene_57,gene_178
gene_57,gene_179
gene_57,gene_180
gene_57,gene_181
gene_57,gene_182
gene_57,gene_183
gene_57,gene_184
gene_57,gene_185
gene_57,gene_186
gene_57,gene_187
gene_57,gene_188
gene_57,gene_189
gene_57,gene_190
gene_57,gene_191
gene_57,gene_192
gene_57,gene_193
gene_57,gene_194
gene_57,gene_195
gene_57,gene_196
gene_57,gene_197
gene_57,gene_198
gene_57,gene_199
gene_57,gene_200
gene_58,gene_59
gene_58,gene_60
gene_58,gene_61
gene_58,gene_62
gene_58,gene_63
gene_58,gene_64
gene_58,gene_65
gene_58,gene_66
gene_58,gene_67
gene_58,gene_68
gene_58,gene_69
gene_58,gene_70
gene_58,gene_71
gene_58,gene_72
gene_58,gene_73
gene_58,gene_74
gene_58,gene_75
gene_58,gene_76
gene_58,gene_77
gene_58,gene_78
gene_58,gene_79
gene_58,gene_80
gene_58,gene_81
gene_58,gene_82
gene_58,gene_83
gene_58,gene_84
gene_58,gene_85
gene_58,gene_86
gene_58,gene_87
gene_58,gene_88
gene_58,gene_89
gene_58,gene_90
gene_58,gene_91
gene_58,gene_92
gene_58,gene_93
gene_58,gene_94
gene_58,gene_95
gene_58,gene_96
gene_58,gene_97
gene_58,gene_98
gene_58,gene_99
gene_58,gene_100
gene_58,gene_101
gene_58,gene_102
gene_58,gene_103
gene_58,gene_104
gene_58,gene_105
gene_58,gene_106
gene_58,gene_107
gene_58,gene_108
gene_58,gene_109
gene_58,gene_110
gene_58,gene_111
gene_58,gene_112
gene_58,gene_113
gene_58,gene_114
gene_58,gene_115
gene_58,gene_116
gene_58,gene_117
gene_58,gene_118
gene_58,gene_119
gene_58,gene_120
gene_58,gene_121
gene_58,gene_122
gene_58,gene_123
gene_58,gene_124
gene_58,gene_125
gene_58,gene_126
gene_58,gene_127
gene_58,gene_128
gene_58,gene_129
gene_58,gene_130
gene_58,gene_131
gene_58,gene_132
gene_58,gene_133
gene_58,gene_134
gene_58,gene_135
gene_58,gene_136
gene_58,gene_137
gene_58,gene_138
gene_58,gene_139
gene_58,gene_140
gene_58,gene_141
gene_58,gene_142
gene_58,gene_143
gene_58,gene_144
gene_58,gene_145
gene_58,gene_146
gene_58,gene_147
gene_58,gene_148
gene_58,gene_149
gene_58,gene_150
gene_58,gene_151
gene_58,gene_152
gene_58,gene_153
gene_58,gene_154
gene_58,gene_155
gene_58,gene_156
gene_58,gene_157
gene_58,gene_158
gene_58,gene_159
gene_58,gene_160
gene_58,gene_161
gene_58,gene_162
gene_58,gene_163
gene_58,gene_164
gene_58,gene_165
gene_58,gene_166
gene_58,gene_167
gene_58,gene_168
gene_58,gene_169
gene_58,gene_170
gene_58,gene_171
gene_58,gene_172
gene_58,gene_173
gene_58,gene_174
gene_58,gene_175
gene_58,gene_176
gene_58,gene_177
gene_58,gene_178
gene_58,gene_179
gene_58,gene_180
gene_58,gene_181
gene_58,gene_182
gene_58,gene_183
gene_58,gene_184
gene_58,gene_185
gene_58,gene_186
gene_58,gene_187
gene_58,gene_188
gene_58,gene_189
gene_58,gene_190
gene_58,gene_191
gene_58,gene_192
gene_58,gene_193
gene_58,gene_194
gene_58,gene_195
gene_58,gene_196
gene_58,gene_197
gene_58,gene_198
gene_58,gene_199
gene_58,gene_200
gene_59,gene_60
gene_59,gene_61
gene_59,gene_62
gene_59,gene_63
gene_59,gene_64
gene_59,gene_65
gene_59,gene_66
gene_59,gene_67
gene_59,gene_68
gene_59,gene_69
gene_59,gene_70
gene_59,gene_71
gene_59,gene_72
gene_59,gene_73
gene_59,gene_74
gene_59,gene_75
gene_59,gene_76
gene_59,gene_77
gene_59,gene_78
gene_59,gene_79
gene_59,gene_80
gene_59,gene_81
gene_59,gene_82
gene_59,gene_83
gene_59,gene_84
gene_59,gene_85
gene_59,gene_86
gene_59,gene_87
gene_59,gene_88
gene_59,gene_89
gene_59,gene_90
gene_59,gene_91
gene_59,gene_92
gene_59,gene_93
gene_59,gene_94
gene_59,gene_95
gene_59,gene_96
gene_59,gene_97
gene_59,gene_98
gene_59,gene_99
gene_59,gene_100
gene_59,gene_101
gene_59,gene_102
gene_59,gene_103
gene_59,gene_104
gene_59,gene_105
gene_59,gene_106
gene_59,gene_107
gene_59,gene_108
gene_59,gene_109
gene_59,gene_110
gene_59,gene_111
gene_59,gene_112
gene_59,gene_113
gene_59,gene_114
gene_59,gene_115
gene_59,gene_116
gene_59,gene_117
gene_59,gene_118
gene_59,gene_119
gene_59,gene_120
gene_59,gene_121
gene_59,gene_122
gene_59,gene_123
gene_59,gene_124
gene_59,gene_125
gene_59,gene_126
gene_59,gene_127
gene_59,gene_128
gene_59,gene_129
gene_59,gene_130
gene_59,gene_131
gene_59,gene_132
gene_59,gene_133
gene_59,gene_134
gene_59,gene_135
gene_59,gene_136
gene_59,gene_137
gene_59,gene_138
gene_59,gene_139
gene_59,gene_140
gene_59,gene_141
gene_59,gene_142
gene_59,gene_143
gene_59,gene_144
gene_59,gene_145
gene_59,gene_146
gene_59,gene_147
gene_59,gene_148
gene_59,gene_149
gene_59,gene_150
gene_59,gene_151
gene_59,gene_152
gene_59,gene_153
gene_59,gene_154
gene_59,gene_155
gene_59,gene_156
gene_59,gene_157
gene_59,gene_158
gene_59,gene_159
gene_59,gene_160
gene_59,gene_161
gene_59,gene_162
gene_59,gene_163
gene_59,gene_164
gene_59,gene_165
gene_59,gene_166
gene_59,gene_167
gene_59,gene_168
gene_59,gene_169
gene_59,gene_170
gene_59,gene_171
gene_59,gene_172
gene_59,gene_173
gene_59,gene_174
gene_59,gene_175
gene_59,gene_176
gene_59,gene_177
gene_59,gene_178
gene_59,gene_179
gene_59,gene_180
gene_59,gene_181
gene_59,gene_182
gene_59,gene_183
gene_59,gene_184
gene_59,gene_185
gene_59,gene_186
gene_59,gene_187
gene_59,gene_188
gene_59,gene_189
gene_59,gene_190
gene_59,gene_191
gene_59,gene_192
gene_59,gene_193
gene_59,gene_194
gene_59,gene_195
gene_59,gene_196
gene_59,gene_197
gene_59,gene_198
gene_59,gene_199
gene_59,gene_200
gene_60,gene_61
gene_60,gene_62
gene_60,gene_63
gene_60,gene_64
gene_60,gene_65
gene_60,gene_66
gene_60,gene_67
gene_60,gene_68
gene_60,gene_69
gene_60,gene_70
gene_60,gene_71
gene_60,gene_72
gene_60,gene_73
gene_60,gene_74
gene_60,gene_75
gene_60,gene_76
gene_60,gene_77
gene_60,gene_78
gene_60,gene_79
gene_60,gene_80
gene_60,gene_81
gene_60,gene_82
gene_60,gene_83
gene_60,gene_84
gene_60,gene_85
gene_60,gene_86
gene_60,gene_87
gene_60,gene_88
gene_60,gene_89
gene_60,gene_90
gene_60,gene_91
gene_60,gene_92
gene_60,gene_93
gene_60,gene_94
gene_60,gene_95
gene_60,gene_96
gene_60,gene_97
gene_60,gene_98
gene_60,gene_99
gene_60,gene_100
gene_60,gene_101
gene_60,gene_102
gene_60,gene_103
gene_60,gene_104
gene_60,gene_105
gene_60,gene_106
gene_60,gene_107
gene_60,gene_108
gene_60,gene_109
gene_60,gene_110
gene_60,gene_111
gene_60,gene_112
gene_60,gene_113
gene_60,gene_114
gene_60,gene_115
gene_60,gene_116
gene_60,gene_117
gene_60,gene_118
gene_60,gene_119
gene_60,gene_120
gene_60,gene_121
gene_60,gene_122
gene_60,gene_123
gene_60,gene_124
gene_60,gene_125
gene_60,gene_126
gene_60,gene_127
gene_60,gene_128
gene_60,gene_129
gene_60,gene_130
gene_60,gene_131
gene_60,gene_132
gene_60,gene_133
gene_60,gene_134
gene_60,gene_135
gene_60,gene_136
gene_60,gene_137
gene_60,gene_138
gene_60,gene_139
gene_60,gene_140
gene_60,gene_141
gene_60,gene_142
gene_60,gene_143
gene_60,gene_144
gene_60,gene_145
gene_60,gene_146
gene_60,gene_147
gene_60,gene_148
gene_60,gene_149
gene_60,gene_150
gene_60,gene_151
gene_60,gene_152
gene_60,gene_153
gene_60,gene_154
gene_60,gene_155
gene_60,gene_156
gene_60,gene_157
gene_60,gene_158
gene_60,gene_159
gene_60,gene_160
gene_60,gene_161
gene_60,gene_162
gene_60,gene_163
gene_60,gene_164
gene_60,gene_165
gene_60,gene_166
gene_60,gene_167
gene_60,gene_168
gene_60,gene_169
gene_60,gene_170
gene_60,gene_171
gene_60,gene_172
gene_60,gene_173
gene_60,gene_174
gene_60,gene_175
gene_60,gene_176
gene_60,gene_177
gene_60,gene_178
gene_60,gene_179
gene_60,gene_180
gene_60,gene_181
gene_60,gene_182
gene_60,gene_183
gene_60,gene_184
gene_60,gene_185
gene_60,gene_186
gene_60,gene_187
gene_60,gene_188
gene_60,gene_189
gene_60,gene_190
gene_60,gene_191
gene_60,gene_192
gene_60,gene_193
gene_60,gene_194
gene_60,gene_195
gene_60,gene_196
gene_60,gene_197
gene_60,gene_198
gene_60,gene_199
gene_60,gene_200
gene_61,gene_62
gene_61,gene_63
gene_61,gene_64
gene_61,gene_65
gene_61,gene_66
gene_61,gene_67
gene_61,gene_68
gene_61,gene_69
gene_61,gene_70
gene_61,gene_71
gene_61,gene_72
gene_61,gene_73
gene_61,gene_74
gene_61,gene_75
gene_61,gene_76
gene_61,gene_77
gene_61,gene_78
gene_61,gene_79
gene_61,gene_80
gene_61,gene_81
gene_61,gene_82
gene_61,gene_83
gene_61,gene_84
gene_61,gene_85
gene_61,gene_86
gene_61,gene_87
gene_61,gene_88
gene_61,gene_89
gene_61,gene_90
gene_61,gene_91
gene_61,gene_92
gene_61,gene_93
gene_61,gene_94
gene_61,gene_95
gene_61,gene_96
gene_61,gene_97
gene_61,gene_98
gene_61,gene_99
gene_61,gene_100
gene_61,gene_101
gene_61,gene_102
gene_61,gene_103
gene_61,gene_104
gene_61,gene_105
gene_61,gene_106
gene_61,gene_107
gene_61,gene_108
gene_61,gene_109
gene_61,gene_110
gene_61,gene_111
gene_61,gene_112
gene_61,gene_113
gene_61,gene_114
gene_61,gene_115
gene_61,gene_116
gene_61,gene_117
gene_61,gene_118
gene_61,gene_119
gene_61,gene_120
gene_61,gene_121
gene_61,gene_122
gene_61,gene_123
gene_61,gene_124
gene_61,gene_125
gene_61,gene_126
gene_61,gene_127
gene_61,gene_128
gene_61,gene_129
gene_61,gene_130
gene_61,gene_131
gene_61,gene_132
gene_61,gene_133
gene_61,gene_134
gene_61,gene_135
gene_61,gene_136
gene_61,gene_137
gene_61,gene_138
gene_61,gene_139
gene_61,gene_140
gene_61,gene_141
gene_61,gene_142
gene_61,gene_143
gene_61,gene_144
gene_61,gene_145
gene_61,gene_146
gene_61,gene_147
gene_61,gene_148
gene_61,gene_149
gene_61,gene_150
gene_61,gene_151
gene_61,gene_152
gene_61,gene_153
gene_61,gene_154
gene_61,gene_155
gene_61,gene_156
gene_61,gene_157
gene_61,gene_158
gene_61,gene_159
gene_61,gene_160
gene_61,gene_161
gene_61,gene_162
gene_61,gene_163
gene_61,gene_164
gene_61,gene_165
gene_61,gene_166
gene_61,gene_167
gene_61,gene_168
gene_61,gene_169
gene_61,gene_170
gene_61,gene_171
gene_61,gene_172
gene_61,gene_173
gene_61,gene_174
gene_61,gene_175
gene_61,gene_176
gene_61,gene_177
gene_61,gene_178
gene_61,gene_179
gene_61,gene_180
gene_61,gene_181
gene_61,gene_182
gene_61,gene_183
gene_61,gene_184
gene_61,gene_185
gene_61,gene_186
gene_61,gene_187
gene_61,gene_188
gene_61,gene_189
gene_61,gene_190
gene_61,gene_191
gene_61,gene_192
gene_61,gene_193
gene_61,gene_194
gene_61,gene_195
gene_61,gene_196
gene_61,gene_197
gene_61,gene_198
gene_61,gene_199
gene_61,gene_200
gene_62,gene_63
gene_62,gene_64
gene_62,gene_65
gene_62,gene_66
gene_62,gene_67
gene_62,gene_68
gene_62,gene_69
gene_62,gene_70
gene_62,gene_71
gene_62,gene_72
gene_62,gene_73
gene_62,gene_74
gene_62,gene_75
gene_62,gene_76
gene_62,gene_77
gene_62,gene_78
gene_62,gene_79
gene_62,gene_80
gene_62,gene_81
gene_62,gene_82
gene_62,gene_83
gene_62,gene_84
gene_62,gene_85
gene_62,gene_86
gene_62,gene_87
gene_62,gene_88
gene_62,gene_89
gene_62,gene_90
gene_62,gene_91
gene_62,gene_92
gene_62,gene_93
gene_62,gene_94
gene_62,gene_95
gene_62,gene_96
gene_62,gene_97
gene_62,gene_98
gene_62,gene_99
gene_62,gene_100
gene_62,gene_101
gene_62,gene_102
gene_62,gene_103
gene_62,gene_104
gene_62,gene_105
gene_62,gene_106
gene_62,gene_107
gene_62,gene_108
gene_62,gene_109
gene_62,gene_110
gene_62,gene_111
gene_62,gene_112
gene_62,gene_113
gene_62,gene_114
gene_62,gene_115
gene_62,gene_116
gene_62,gene_117
gene_62,gene_118
gene_62,gene_119
gene_62,gene_120
gene_62,gene_121
gene_62,gene_122
gene_62,gene_123
gene_62,gene_124
gene_62,gene_125
gene_62,gene_126
gene_62,gene_127
gene_62,gene_128
gene_62,gene_129
gene_62,gene_130
gene_62,gene_131
gene_62,gene_132
gene_62,gene_133
gene_62,gene_134
gene_62,gene_135
gene_62,gene_136
gene_62,gene_137
gene_62,gene_138
gene_62,gene_139
gene_62,gene_140
gene_62,gene_141
gene_62,gene_142
gene_62,gene_143
gene_62,gene_144
gene_62,gene_145
gene_62,gene_146
gene_62,gene_147
gene_62,gene_148
gene_62,gene_149
gene_62,gene_150
gene_62,gene_151
gene_62,gene_152
gene_62,gene_153
gene_62,gene_154
gene_62,gene_155
gene_62,gene_156
gene_62,gene_157
gene_62,gene_158
gene_62,gene_159
gene_62,gene_160
gene_62,gene_161
gene_62,gene_162
gene_62,gene_163
gene_62,gene_164
gene_62,gene_165
gene_62,gene_166
gene_62,gene_167
gene_62,gene_168
gene_62,gene_169
gene_62,gene_170
gene_62,gene_171
gene_62,gene_172
gene_62,gene_173
gene_62,gene_174
gene_62,gene_175
gene_62,gene_176
gene_62,gene_177
gene_62,gene_178
gene_62,gene_179
gene_62,gene_180
gene_62,gene_181
gene_62,gene_182
gene_62,gene_183
gene_62,gene_184
gene_62,gene_185
gene_62,gene_186
gene_62,gene_187
gene_62,gene_188
gene_62,gene_189
gene_62,gene_190
gene_62,gene_191
gene_62,gene_192
gene_62,gene_193
gene_62,gene_194
gene_62,gene_195
gene_62,gene_196
gene_62,gene_197
gene_62,gene_198
gene_62,gene_199
gene_62,gene_200
gene_63,gene_64
gene_63,gene_65
gene_63,gene_66
gene_63,gene_67
gene_63,gene_68
gene_63,gene_69
gene_63,gene_70
gene_63,gene_71
gene_63,gene_72
gene_63,gene_73
gene_63,gene_74
gene_63,gene_75
gene_63,gene_76
gene_63,gene_77
gene_63,gene_78
gene_63,gene_79
gene_63,gene_80
gene_63,gene_81
gene_63,gene_82
gene_63,gene_83
gene_63,gene_84
gene_63,gene_85
gene_63,gene_86
gene_63,gene_87
gene_63,gene_88
gene_63,gene_89
gene_63,gene_90
gene_63,gene_91
gene_63,gene_92
gene_63,gene_93
gene_63,gene_94
gene_63,gene_95
gene_63,gene_96
gene_63,gene_97
gene_63,gene_98
gene_63,gene_99
gene_63,gene_100
gene_63,gene_101
gene_63,gene_102
gene_63,gene_103
gene_63,gene_104
gene_63,gene_105
gene_63,gene_106
gene_63,gene_107
gene_63,gene_108
gene_63,gene_109
gene_63,gene_110
gene_63,gene_111
gene_63,gene_112
gene_63,gene_113
gene_63,gene_114
gene_63,gene_115
gene_63,gene_116
gene_63,gene_117
gene_63,gene_118
gene_63,gene_119
gene_63,gene_120
gene_63,gene_121
gene_63,gene_122
gene_63,gene_123
gene_63,gene_124
gene_63,gene_125
gene_63,gene_126
gene_63,gene_127
gene_63,gene_128
gene_63,gene_129
gene_63,gene_130
gene_63,gene_131
gene_63,gene_132
gene_63,gene_133
gene_63,gene_134
gene_63,gene_135
gene_63,gene_136
gene_63,gene_137
gene_63,gene_138
gene_63,gene_139
gene_63,gene_140
gene_63,gene_141
gene_63,gene_142
gene_63,gene_143
gene_63,gene_144
gene_63,gene_145
gene_63,gene_146
gene_63,gene_147
gene_63,gene_148
gene_63,gene_149
gene_63,gene_150
gene_63,gene_151
gene_63,gene_152
gene_63,gene_153
gene_63,gene_154
gene_63,gene_155
gene_63,gene_156
gene_63,gene_157
gene_63,gene_158
gene_63,gene_159
gene_63,gene_160
gene_63,gene_161
gene_63,gene_162
gene_63,gene_163
gene_63,gene_164
gene_63,gene_165
gene_63,gene_166
gene_63,gene_167
gene_63,gene_168
gene_63,gene_169
gene_63,gene_170
gene_63,gene_171
gene_63,gene_172
gene_63,gene_173
gene_63,gene_174
gene_63,gene_175
gene_63,gene_176
gene_63,gene_177
gene_63,gene_178
gene_63,gene_179
gene_63,gene_180
gene_63,gene_181
gene_63,gene_182
gene_63,gene_183
gene_63,gene_184
gene_63,gene_185
gene_63,gene_186
gene_63,gene_187
gene_63,gene_188
gene_63,gene_189
gene_63,gene_190
gene_63,gene_191
gene_63,gene_192
gene_63,gene_193
gene_63,gene_194
gene_63,gene_195
gene_63,gene_196
gene_63,gene_197
gene_63,gene_198
gene_63,gene_199
gene_63,gene_200
gene_64,gene_65
gene_64,gene_66
gene_64,gene_67
gene_64,gene_68
gene_64,gene_69
gene_64,gene_70
gene_64,gene_71
gene_64,gene_72
gene_64,gene_73
gene_64,gene_74
gene_64,gene_75
gene_64,gene_76
gene_64,gene_77
gene_64,gene_78
gene_64,gene_79
gene_64,gene_80
gene_64,gene_81
gene_64,gene_82
gene_64,gene_83
gene_64,gene_84
gene_64,gene_85
gene_64,gene_86
gene_64,gene_87
gene_64,gene_88
gene_64,gene_89
gene_64,gene_90
gene_64,gene_91
gene_64,gene_92
gene_64,gene_93
gene_64,gene_94
gene_64,gene_95
gene_64,gene_96
gene_64,gene_97
gene_64,gene_98
gene_64,gene_99
gene_64,gene_100
gene_64,gene_101
gene_64,gene_102
gene_64,gene_103
gene_64,gene_104
gene_64,gene_105
gene_64,gene_106
gene_64,gene_107
gene_64,gene_108
gene_64,gene_109
gene_64,gene_110
gene_64,gene_111
gene_64,gene_112
gene_64,gene_113
gene_64,gene_114
gene_64,gene_115
gene_64,gene_116
gene_64,gene_117
gene_64,gene_118
gene_64,gene_119
gene_64,gene_120
gene_64,gene_121
gene_64,gene_122
gene_64,gene_123
gene_64,gene_124
gene_64,gene_125
gene_64,gene_126
gene_64,gene_127
gene_64,gene_128
gene_64,gene_129
gene_64,gene_130
gene_64,gene_131
gene_64,gene_132
gene_64,gene_133
gene_64,gene_134
gene_64,gene_135
gene_64,gene_136
gene_64,gene_137
gene_64,gene_138
gene_64,gene_139
gene_64,gene_140
gene_64,gene_141
gene_64,gene_142
gene_64,gene_143
gene_64,gene_144
gene_64,gene_145
gene_64,gene_146
gene_64,gene_147
gene_64,gene_148
gene_64,gene_149
gene_64,gene_150
gene_64,gene_151
gene_64,gene_152
gene_64,gene_153
gene_64,gene_154
gene_64,gene_155
gene_64,gene_156
gene_64,gene_157
gene_64,gene_158
gene_64,gene_159
gene_64,gene_160
gene_64,gene_161
gene_64,gene_162
gene_64,gene_163
gene_64,gene_164
gene_64,gene_165
gene_64,gene_166
gene_64,gene_167
gene_64,gene_168
gene_64,gene_169
gene_64,gene_170
gene_64,gene_171
gene_64,gene_172
gene_64,gene_173
gene_64,gene_174
gene_64,gene_175
gene_64,gene_176
gene_64,gene_177
gene_64,gene_178
gene_64,gene_179
gene_64,gene_180
gene_64,gene_181
gene_64,gene_182
gene_64,gene_183
gene_64,gene_184
gene_64,gene_185
gene_64,gene_186
gene_64,gene_187
gene_64,gene_188
gene_64,gene_189
gene_64,gene_190
gene_64,gene_191
gene_64,gene_192
gene_64,gene_193
gene_64,gene_194
gene_64,gene_195
gene_64,gene_196
gene_64,gene_197
gene_64,gene_198
gene_64,gene_199
gene_64,gene_200
gene_65,gene_66
gene_65,gene_67
gene_65,gene_68
gene_65,gene_69
gene_65,gene_70
gene_65,gene_71
gene_65,gene_72
gene_65,gene_73
gene_65,gene_74
gene_65,gene_75
gene_65,gene_76
gene_65,gene_77
gene_65,gene_78
gene_65,gene_79
gene_65,gene_80
gene_65,gene_81
gene_65,gene_82
gene_65,gene_83
gene_65,gene_84
gene_65,gene_85
gene_65,gene_86
gene_65,gene_87
gene_65,gene_88
gene_65,gene_89
gene_65,gene_90
gene_65,gene_91
gene_65,gene_92
gene_65,gene_93
gene_65,gene_94
gene_65,gene_95
gene_65,gene_96
gene_65,gene_97
gene_65,gene_98
gene_65,gene_99
gene_65,gene_100
gene_65,gene_101
gene_65,gene_102
gene_65,gene_103
gene_65,gene_104
gene_65,gene_105
gene_65,gene_106
gene_65,gene_107
gene_65,gene_108
gene_65,gene_109
gene_65,gene_110
gene_65,gene_111
gene_65,gene_112
gene_65,gene_113
gene_65,gene_114
gene_65,gene_115
gene_65,gene_116
gene_65,gene_117
gene_65,gene_118
gene_65,gene_119
gene_65,gene_120
gene_65,gene_121
gene_65,gene_122
gene_65,gene_123
gene_65,gene_124
gene_65,gene_125
gene_65,gene_126
gene_65,gene_127
gene_65,gene_128
gene_65,gene_129
gene_65,gene_130
gene_65,gene_131
gene_65,gene_132
gene_65,gene_133
gene_65,gene_134
gene_65,gene_135
gene_65,gene_136
gene_65,gene_137
gene_65,gene_138
gene_65,gene_139
gene_65,gene_140
gene_65,gene_141
gene_65,gene_142
gene_65,gene_143
gene_65,gene_144
gene_65,gene_145
gene_65,gene_146
gene_65,gene_147
gene_65,gene_148
gene_65,gene_149
gene_65,gene_150
gene_65,gene_151
gene_65,gene_152
gene_65,gene_153
gene_65,gene_154
gene_65,gene_155
gene_65,gene_156
gene_65,gene_157
gene_65,gene_158
gene_65,gene_159
gene_65,gene_160
gene_65,gene_161
gene_65,gene_162
gene_65,gene_163
gene_65,gene_164
gene_65,gene_165
gene_65,gene_166
gene_65,gene_167
gene_65,gene_168
gene_65,gene_169
gene_65,gene_170
gene_65,gene_171
gene_65,gene_172
gene_65,gene_173
gene_65,gene_174
gene_65,gene_175
gene_65,gene_176
gene_65,gene_177
gene_65,gene_178
gene_65,gene_179
gene_65,gene_180
gene_65,gene_181
gene_65,gene_182
gene_65,gene_183
gene_65,gene_184
gene_65,gene_185
gene_65,gene_186
gene_65,gene_187
gene_65,gene_188
gene_65,gene_189
gene_65,gene_190
gene_65,gene_191
gene_65,gene_192
gene_65,gene_193
gene_65,gene_194
gene_65,gene_195
gene_65,gene_196
gene_65,gene_197
gene_65,gene_198
gene_65,gene_199
gene_65,gene_200
gene_66,gene_67
gene_66,gene_68
gene_66,gene_69
gene_66,gene_70
gene_66,gene_71
gene_66,gene_72
gene_66,gene_73
gene_66,gene_74
gene_66,gene_75
gene_66,gene_76
gene_66,gene_77
gene_66,gene_78
gene_66,gene_79
gene_66,gene_80
gene_66,gene_81
gene_66,gene_82
gene_66,gene_83
gene_66,gene_84
gene_66,gene_85
gene_66,gene_86
gene_66,gene_87
gene_66,gene_88
gene_66,gene_89
gene_66,gene_90
gene_66,gene_91
gene_66,gene_92
gene_66,gene_93
gene_66,gene_94
gene_66,gene_95
gene_66,gene_96
gene_66,gene_97
gene_66,gene_98
gene_66,gene_99
gene_66,gene_100
gene_66,gene_101
gene_66,gene_102
gene_66,gene_103
gene_66,gene_104
gene_66,gene_105
gene_66,gene_106
gene_66,gene_107
gene_66,gene_108
gene_66,gene_109
gene_66,gene_110
gene_66,gene_111
gene_66,gene_112
gene_66,gene_113
gene_66,gene_114
gene_66,gene_115
gene_66,gene_116
gene_66,gene_117
gene_66,gene_118
gene_66,gene_119
gene_66,gene_120
gene_66,gene_121
gene_66,gene_122
gene_66,gene_123
gene_66,gene_124
gene_66,gene_125
gene_66,gene_126
gene_66,gene_127
gene_66,gene_128
gene_66,gene_129
gene_66,gene_130
gene_66,gene_131
gene_66,gene_132
gene_66,gene_133
gene_66,gene_134
gene_66,gene_135
gene_66,gene_136
gene_66,gene_137
gene_66,gene_138
gene_66,gene_139
gene_66,gene_140
gene_66,gene_141
gene_66,gene_142
gene_66,gene_143
gene_66,gene_144
gene_66,gene_145
gene_66,gene_146
gene_66,gene_147
gene_66,gene_148
gene_66,gene_149
gene_66,gene_150
gene_66,gene_151
gene_66,gene_152
gene_66,gene_153
gene_66,gene_154
gene_66,gene_155
gene_66,gene_156
gene_66,gene_157
gene_66,gene_158
gene_66,gene_159
gene_66,gene_160
gene_66,gene_161
gene_66,gene_162
gene_66,gene_163
gene_66,gene_164
gene_66,gene_165
gene_66,gene_166
gene_66,gene_167
gene_66,gene_168
gene_66,gene_169
gene_66,gene_170
gene_66,gene_171
gene_66,gene_172
gene_66,gene_173
gene_66,gene_174
gene_66,gene_175
gene_66,gene_176
gene_66,gene_177
gene_66,gene_178
gene_66,gene_179
gene_66,gene_180
gene_66,gene_181
gene_66,gene_182
gene_66,gene_183
gene_66,gene_184
gene_66,gene_185
gene_66,gene_186
gene_66,gene_187
gene_66,gene_188
gene_66,gene_189
gene_66,gene_190
gene_66,gene_191
gene_66,gene_192
gene_66,gene_193
gene_66,gene_194
gene_66,gene_195
gene_66,gene_196
gene_66,gene_197
gene_66,gene_198
gene_66,gene_199
gene_66,gene_200
gene_67,gene_68
gene_67,gene_69
gene_67,gene_70
gene_67,gene_71
gene_67,gene_72
gene_67,gene_73
gene_67,gene_74
gene_67,gene_75
gene_67,gene_76
gene_67,gene_77
gene_67,gene_78
gene_67,gene_79
gene_67,gene_80
gene_67,gene_81
gene_67,gene_82
gene_67,gene_83
gene_67,gene_84
gene_67,gene_85
gene_67,gene_86
gene_67,gene_87
gene_67,gene_88
gene_67,gene_89
gene_67,gene_90
gene_67,gene_91
gene_67,gene_92
gene_67,gene_93
gene_67,gene_94
gene_67,gene_95
gene_67,gene_96
gene_67,gene_97
gene_67,gene_98
gene_67,gene_99
gene_67,gene_100
gene_67,gene_101
gene_67,gene_102
gene_67,gene_103
gene_67,gene_104
gene_67,gene_105
gene_67,gene_106
gene_67,gene_107
gene_67,gene_108
gene_67,gene_109
gene_67,gene_110
gene_67,gene_111
gene_67,gene_112
gene_67,gene_113
gene_67,gene_114
gene_67,gene_115
gene_67,gene_116
gene_67,gene_117
gene_67,gene_118
gene_67,gene_119
gene_67,gene_120
gene_67,gene_121
gene_67,gene_122
gene_67,gene_123
gene_67,gene_124
gene_67,gene_125
gene_67,gene_126
